11059	b_ih_hh_ey_v_y_er_er_b_ah_n_d_ay
11060	iy_r_y_ah_ng_ih_k_s_p_eh_k_t_b_ao_r_d_er
11061	ow_v_er_jh_uw_ih_sh_p_r_uw_v_w_er_k_s
11062	s_eh_t_ih_ng_w_ay_y_uw_n_ow_t_d_r_ay_v
11063	sh_uw_w_ao_k_ih_n_k_r_iy_s_t_w_iy_dh_ow_z
11064	t_uw_ae_ng_g_r_iy_k_ae_p_ih_t_ah_l_
11065	hh_ay_er_t_uw_th_iy_z_iy_ae_d
11066	s_ah_m_t_ay_m_z_g_uh_d_k_w_ih_k_v_oy_s_l_ao_s
11067	s_t_iy_l_aa_r_g_y_uw_r_ay_z_r_ih_s_k_hh_y_uw_jh
11068	dh_eh_r_ao_l_r_eh_d_iy_eh_m_p_l_oy
11069	k_r_ih_t_ih_k_ah_l_t_ay_p_b_r_ih_jh_dh_ah
11070	f_ao_r_w_er_d_y_uw_b_ih_z_n_ah_s_w_ih_ng
11071	n_ao_r_hh_uw_z_l_ay_f_k_w_eh_s_ch_ah_n_r_iy_ch
11072	ch_ey_n_s_er_v_ey_g_ih_v_t_eh_k_n_iy_k
11073	jh_ah_s_t_s_iy_t_hh_ow_p_m_ey_b_iy_b_er_th
11074	k_ah_m_p_ah_n_iy_y_uw_ah_k_er
11075	p_r_eh_sh_er_dh_ey_ih_m_p_ao_r_t_ah_n_t
11076	b_ae_g_ah_p_aa_n_hh_ah_z_b_ah_n_d_s_ey_v
11077	f_ae_k_ah_l_t_iy_l_eh_g_f_iy_l_d_jh_aa_b
11078	k_iy_p_er_s_eh_n_t_ah_jh_ih_ng_g_l_ih_sh
11079	ah_v_dh_eh_r_f_ao_r_p_ae_s_f_r_ey_m_s_p_iy_ch
11080	ae_d_d_ih_n_ay_eh_v_r_iy_w_eh_r
11081	s_eh_t_ah_l_s_ow_l_n_eh_k_s_t_r_ay_d_w_ih_ch
11082	b_ih_l_ao_ng_b_r_ey_n_hh_ih_z_t_uw_g_r_ey_d
11083	t_r_ah_b_ah_l_g_ey_m_hh_ay_ih_n_v_aa_l_v_d
11084	m_ae_ch_d_ih_s_k_r_ay_b_ih_n_t_eh_n_d_sh_aa_p
11085	p_er_hh_ae_p_s_n_ow_z_g_aa_r_d_ah_n_m_aw_th
11086	dh_ah_s_b_r_ay_t_f_ih_l_f_l_ao_r_dh_ey_w_er_th
11087	d_uw_eh_r_ah_ah_g_r_iy_w_aa_ch
11088	w_iy_k_eh_n_d_k_ah_m_y_uw_n_ah_t_i
11089	f_r_uw_t_ay_ae_d_v_ae_n_t_ih_jh_s_p_ao_r_t
11090	hh_aa_r_t_k_ae_r_iy_sh_ey_k_y_uw_f_ih_t
11091	l_ao_n_ch_t_w_ay_s_r_ih_l_ay_hh_ae_p_ah_n
11092	eh_l_s_ae_d_r_eh_s_d_eh_t_y_ao_r_r_uw_t
11093	ah_l_aw_l_ih_s_t_s_l_ow_w_ey_s_t_jh_oy_n
11094	er_b_ah_n_p_er_f_ao_r_m_hh_uw_z_y_ih_r
